First Investment Day,Last Investment Day,Return (%)
1976-10-18,1986-10-13,85.39892161604851
1976-11-15,1986-11-12,92.71528241652139
1976-12-15,1986-12-12,91.99432734419538
1977-01-14,1987-01-09,99.71888788796765
1977-02-14,1987-02-10,111.00833177511231
1977-03-15,1987-03-12,121.82752232907828
1977-04-14,1987-04-10,121.20813124134988
1977-05-16,1987-05-11,118.94992383452797
1977-06-13,1987-06-10,121.71064188866767
1977-07-13,1987-07-10,128.10790062620276
1977-08-12,1987-08-07,137.12431329525626
1977-09-12,1987-09-08,128.37017752597805
1977-10-11,1987-10-08,126.94783658708046
1977-11-10,1987-11-06,79.44389771192172
1977-12-12,1987-12-07,62.77082566341111
1978-01-09,1988-01-06,82.84023098272031
1978-02-08,1988-02-05,75.74183392320944
1978-03-10,1988-03-04,85.53076941115295
1978-04-10,1988-04-05,77.8060497492606
1978-05-09,1988-05-05,76.4932137650964
1978-06-08,1988-06-03,80.18222356543508
1978-07-10,1988-07-01,82.3671096790798
1978-08-07,1988-08-03,81.57052116276415
1978-09-06,1988-09-02,74.61800873676938
1978-10-06,1988-09-30,78.85741321117966
1978-11-06,1988-11-01,81.53346596091652
1978-12-05,1988-12-01,75.69238376049982
1979-01-04,1988-12-30,78.13668643849488
1979-02-05,1989-01-30,87.66022340447248
1979-03-05,1989-03-01,80.31496404968664
1979-04-04,1989-03-31,84.18437336684043
1979-05-04,1989-04-28,91.7919754057967
1979-06-04,1989-05-30,95.83606525186651
1979-07-03,1989-06-29,94.36537710993849
1979-08-02,1989-07-28,106.12926012749404
1979-09-04,1989-08-28,110.15267118156254
1979-10-01,1989-09-27,104.11685613725948
1979-10-31,1989-10-27,97.49869184259302
1979-11-30,1989-11-24,100.69814670574004
1979-12-31,1989-12-26,100.41983107660606
1980-01-29,1990-01-25,86.50700728558893
1980-02-28,1990-02-23,83.92677983402213
1980-03-31,1990-03-26,90.18340678701503
1980-04-28,1990-04-25,85.06332294998477
1980-05-28,1990-05-25,95.57636533408136
1980-06-27,1990-06-22,94.11295105474893
1980-07-28,1990-07-24,92.45560582852677
1980-08-26,1990-08-23,64.65942329192991
1980-09-25,1990-09-21,65.59877556005466
1980-10-27,1990-10-22,66.2216553925981
1980-11-24,1990-11-21,65.56496817437633
1980-12-24,1990-12-21,72.68372041937492
1981-01-23,1991-01-18,71.8484591525489
1981-02-23,1991-02-19,89.60717238997469
